Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2016,4410950,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,6,4455,2,5,commercial car <3100 kg,PICKUP,015,2010,1997,2,143.04370504,1914.2465753
2016,4412092,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,12,4630,1,1,private car,CAR,064,2016,1461,5,251.36054082,10205.728767
2016,4412291,1,01/01/2016,14/10/2016,3,S,31,30 <=  x < 35,2,3781,1,136,commercial car <3500 kg,PICKUP,023,2009,2800,3,199.13440438,5539.7808219
2016,4412416,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,1,6000,1,136,commercial car <3500 kg,PICKUP,015,2011,2446,7,215.76538771,3287.3424658
2016,4412442,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,0,8600,1,1,private car,CAR,056,2013,1248,2,80.361266005,6643.4410959
2016,4412529,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,9,4470,1,1,private car,CAR,023,2016,1248,5,167.77932152,6962.0821918
2016,4413096,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,12,2090,1,1,private car,CAR,056,2014,1248,2,165.35043143,8901.4561644
2016,4413306,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,1,4900,2,1,private car,CAR,064,2014,1461,5,743.68454959,6461.6438356
2016,4413418,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,0,8600,1,1,private car,CAR,056,2014,1248,2,220.6067206,9361.5963288
2016,4413436,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,16,2655,2,1,private car,CAR,003,2014,1968,5,577.06598755,10920.427397
2016,4413589,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,0,8600,1,1,private car,CAR,056,2013,1248,2,229.24735413,8469.4472877
2016,4413878,1,01/01/2016,26/11/2016,3,C,57,55 <=  x < 60,7,2440,1,1,private car,CAR,079,2015,1364,2,252.06784932,17982.739726
2016,4414167,1,01/01/2016,14/10/2016,3,S,31,30 <=  x < 35,2,3781,1,136,commercial car <3500 kg,PICKUP,023,2009,2800,3,197.12294575,5375.2328767
2016,4414343,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,16,7170,1,1,private car,CAR,023,2012,1910,2,179.22163184,8568.2465753
2016,4414870,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,2,4900,2,1,private car,CAR,064,2014,1461,5,638.45463917,8144.630137
2016,4415674,1,01/01/2016,31/12/2016,3,C,67,65 <=  x < 70,9,3750,1,1,private car,CAR,031,2010,1668,7,111.30190335,0
2016,4415993,1,01/01/2016,14/10/2016,3,S,31,30 <=  x < 35,2,3781,1,136,commercial car <3500 kg,PICKUP,023,2009,2800,3,203.15732164,5484.9315068
2016,4416520,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,5210,1,1,private car,CAR,083,2011,1896,7,435.90974172,17687.728767
2016,4417069,1,01/01/2016,17/10/2016,3,C,57,55 <=  x < 60,15,9600,1,5,commercial car <3100 kg,PICKUP,079,2010,2446,9,191.57612055,10293.150685
2016,4418554,1,01/01/2016,31/12/2016,3,C,65,65 <=  x < 70,5,9545,1,5,commercial car <3100 kg,PICKUP,047,2012,2685,3,384.21236665,15593.972603
2016,4421562,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2450,1,1,private car,CAR,056,2013,2172,7,341.649,22491
2016,4422014,1,01/01/2016,31/10/2016,3,C,57,55 <=  x < 60,4,3620,1,51,driving school car,CAR,023,2014,1248,5,210.35448822,10601.679452
2016,4422813,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,1,3140,1,6,commercial car <3500 kg,PICKUP,024,2014,2402,2,439.06906625,16310.531507
2016,4422984,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,2695,12,1,private car,CAR,001,2014,1910,5,503.28774194,714.69863014
2016,4422994,1,01/01/2016,12/10/2016,3,C,47,45 <=  x < 50,9,2910,2,1,private car,CAR,083,2013,2461,5,536.97651538,11971.405479
2016,4423048,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,7520,1,5,commercial car <3100 kg,PICKUP,046,2014,2499,2,304.99677847,12636.575342
2016,4423127,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,2,3802,1,1,private car,CAR,037,2009,2967,5,481.2733532,10817.589041
2016,4423294,1,01/01/2016,06/09/2016,3,C,47,45 <=  x < 50,4,4625,1,1,private car,CAR,008,2008,2926,5,465.09880164,12301.479452
2016,4423329,1,01/01/2016,31/12/2016,3,C,50,50 <=  x < 55,9,2925,2,1,private car,CAR,091,2014,1896,2,315.56974131,5567.4739726
2016,4423389,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,2,1400,1,1,private car,CAR,015,2014,1398,2,238.88288592,9885.2712329
2016,4423723,1,01/01/2016,31/12/2016,3,C,30,30 <=  x < 35,12,7750,2,1,private car,CAR,023,2014,1108,5,153.66003617,2998.939726
2016,4424232,1,01/01/2016,01/06/2016,2,C,52,50 <=  x < 55,5,4149,1,5,commercial car <3100 kg,PICKUP,024,2014,1753,2,130.21265753,7933.9232877
2016,4424271,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,5,3002,1,1,private car,CAR,056,2008,1686,2,110.77110209,2680.4589041
2016,4424381,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,4650,1,57,truck over 20 tn,TRUCK,151,2009,8974,2,844.91638491,11545.205479
2016,4425414,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2630,1,1,private car,CAR,056,2009,1686,2,92.475938618,3905.3465753
2016,4426524,1,01/01/2016,17/11/2016,3,C,46,45 <=  x < 50,11,4420,1,1,private car,CAR,049,2014,1332,5,226.57464,11796.090411
2016,4428466,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,10,3430,1,1,private car,CAR,083,2012,1900,5,209.26356329,0
2016,4428794,1,01/01/2016,31/12/2016,3,C,50,50 <=  x < 55,1,2925,2,1,private car,CAR,083,2012,1896,2,269.55713285,5023.0205479
2016,4429095,1,01/01/2016,31/12/2016,3,C,50,50 <=  x < 55,1,2925,2,1,private car,CAR,083,2012,1896,2,280.5594648,4873.8219178
2016,4429186,1,01/01/2016,31/12/2016,3,C,55,55 <=  x < 60,9,3004,1,135,commercial car <3100 kg,PICKUP,015,2014,1560,2,236.59160419,13045.410959
2016,4430063,1,01/01/2016,28/12/2016,3,C,57,55 <=  x < 60,5,2090,2,1,private car,CAR,091,2010,1896,2,176.33434103,2831.8068493
2016,4430108,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,8,3550,1,5,commercial car <3100 kg,PICKUP,079,2011,2494,5,438.33105763,13263.287671
2016,4430299,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,15,3060,1,6,commercial car <3500 kg,PICKUP,049,2014,2977,6,287.11595127,15114.30411
2016,4430385,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,5,4650,1,1,private car,CAR,008,2009,1951,5,256.98040471,4386
2016,4430534,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,1,1400,1,123,taxi category A,CAR,047,2013,2685,5,1454.5213421,32873.424658
2016,4431664,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,14,4650,1,1,private car,CAR,079,2013,2494,9,422.83248147,14001.041096
2016,4431746,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,2,6360,1,1,private car,CAR,057,2014,2179,2,235.95743445,11514
2016,4431758,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,2354,1,5,commercial car <3100 kg,PICKUP,047,2012,2148,3,214.32036098,10078.969863
2016,4431858,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,7,1800,1,1,private car,CAR,064,2009,1870,2,94.909893739,3905.7534247
2016,4431859,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,4,3620,1,51,driving school car,CAR,091,2014,1422,5,274.28718493,13531.130137
2016,4431899,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,5,4650,1,1,private car,CAR,053,2009,2664,5,172.1029335,2886.3013699
2016,4432054,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,2,7700,1,1,private car,CAR,079,2012,1995,2,519.54635629,13449.89589
2016,4432602,1,01/01/2016,17/08/2016,2,C,37,35 <=  x < 40,9,2910,1,1,private car,CAR,083,2010,1896,5,243.10298959,15715.709589
2016,4433563,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2695,1,1,private car,CAR,024,2014,1560,5,231.68431832,0
2016,4433946,1,01/01/2016,31/12/2016,3,C,50,50 <=  x < 55,1,2925,2,1,private car,CAR,083,2012,1896,2,269.55713285,4923.5547945
2016,4434080,1,01/01/2016,31/12/2016,3,C,87,85 <=  x < 90,7,6300,1,1,private car,CAR,024,2010,1753,5,219.42774865,10128.6
2016,4434262,1,01/01/2016,31/12/2016,3,C,34,30 <=  x < 35,9,2070,2,1,private car,CAR,008,2014,1595,5,421.9418479,9998.6849315
2016,4435064,1,01/01/2016,06/10/2016,3,C,57,55 <=  x < 60,9,7920,1,1,private car,CAR,047,2014,2987,4,1081.9460466,55740.378082
2016,4435721,1,01/01/2016,21/05/2016,2,C,42,40 <=  x < 45,13,2200,2,1,private car,CAR,003,2008,1896,5,132.3101674,4848.9863014
2016,4435835,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,2,7700,1,1,private car,CAR,079,2012,1995,2,509.25830963,13857.468493
2016,4436206,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,3781,1,1,private car,CAR,047,2009,2685,5,481.69025007,26575.890411
2016,4437239,1,01/01/2016,25/06/2016,2,S,46,45 <=  x < 50,10,2715,2,1,private car,CAR,064,2012,1461,5,135.10053846,7388.3561644
2016,4437678,1,01/01/2016,31/12/2016,3,C,77,75 <=  x < 80,7,2970,1,1,private car,CAR,049,2011,1997,5,181.68790119,7213.362411
2016,4437838,1,01/01/2016,30/12/2016,3,C,47,45 <=  x < 50,9,8600,2,6,commercial car <3500 kg,PICKUP,064,2010,2188,2,146.74235844,2649.7972603
2016,4438551,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,13,2780,1,1,private car,CAR,003,2014,2698,5,971.55297128,13413.008219
2016,4438736,1,01/01/2016,23/11/2016,3,C,57,55 <=  x < 60,6,4755,1,1,private car,CAR,015,2014,1868,2,8.267331415,7023.7808219
2016,4439394,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,7960,1,1,private car,CAR,008,2014,2993,5,1152.5695047,60012.986301
2016,4439451,1,01/01/2016,04/10/2016,3,C,57,55 <=  x < 60,3,4820,1,1,private car,CAR,023,2014,1910,2,86.601823019,0
2016,4440265,1,01/01/2016,31/12/2016,3,S,42,40 <=  x < 45,3,7300,1,1,private car,CAR,015,2014,1997,2,146.17025291,7112.6753425
2016,4440403,1,01/01/2016,04/10/2016,3,C,57,55 <=  x < 60,3,4820,1,1,private car,CAR,023,2014,1910,2,86.601823019,0
2016,4440770,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2510,1,1,private car,CAR,064,2014,1461,2,167.64634568,7691.2191781
2016,4440873,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,9,7630,1,1,private car,CAR,056,2014,1248,5,197.43362257,13448.219178
2016,4441471,1,01/01/2016,25/03/2016,2,C,37,35 <=  x < 40,13,2725,1,1,private car,CAR,015,2010,1997,2,110.14571766,1341.369863
2016,4442572,1,01/01/2016,31/12/2016,3,S,44,40 <=  x < 45,7,4760,1,1,private car,CAR,079,2014,1364,2,243.58038956,15649.863014
2016,4442581,1,01/01/2016,21/11/2016,3,S,50,50 <=  x < 55,9,3870,1,1,private car,CAR,024,2014,1800,6,176.67044521,9622.6712329
2016,4443084,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-2,4445,1,1,private car,CAR,015,2011,1868,2,241.65684837,3754.339726
2016,4443761,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,15,3885,1,5,commercial car <3100 kg,PICKUP,047,2014,2148,3,293.39770809,17728.90411
2016,4444017,1,01/01/2016,04/12/2016,3,C,47,45 <=  x < 50,5,4700,2,1,private car,CAR,083,2012,1968,7,823.19467399,11580.410959
2016,4444065,1,01/01/2016,31/12/2016,2,S,57,55 <=  x < 60,9,7860,1,136,commercial car <3500 kg,PICKUP,079,2013,2494,6,299.88873458,345.89041096
2016,4444389,1,01/01/2016,31/12/2016,3,S,52,50 <=  x < 55,14,7520,1,5,commercial car <3100 kg,PICKUP,064,2013,2463,6,304.10414595,14554.515068
2016,4444796,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,7595,1,1,private car,CAR,079,2013,2494,3,347.19370357,15496.619178
2016,4445564,1,01/01/2016,31/12/2016,3,C,45,45 <=  x < 50,1,3350,4,1,private car,CAR,064,2016,1461,2,555.45141094,2736.3068493
2016,4445705,1,01/01/2016,29/11/2016,3,C,47,45 <=  x < 50,8,4710,1,1,private car,CAR,024,2011,1388,5,199.8323463,9138.6410959
2016,4445899,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,16,4460,1,1,private car,CAR,064,2011,1870,2,106.5156714,5408.378137
2016,4446373,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,10,2350,1,1,private car,CAR,056,2013,1686,2,96.879428855,11274.564384
2016,4446614,1,01/01/2016,23/11/2016,3,C,57,55 <=  x < 60,6,4755,1,1,private car,CAR,015,2014,1868,2,8.4343482113,7095.4520548
2016,4447605,1,01/01/2016,08/02/2016,2,C,47,45 <=  x < 50,11,7700,2,5,commercial car <3100 kg,PICKUP,015,2011,1997,3,32.333943956,3267.4191781
2016,4447831,1,01/01/2016,31/12/2016,3,S,36,35 <=  x < 40,10,3081,1,5,commercial car <3100 kg,PICKUP,083,2014,1896,2,283.453426,12333.09863
2016,4447896,1,01/01/2016,31/12/2016,3,C,37,35 <=  x < 40,-1,4800,1,6,commercial car <3500 kg,PICKUP,240,2007,2800,3,60.43,10933.25
2016,4448232,1,01/01/2016,31/12/2016,3,C,67,65 <=  x < 70,10,9900,1,1,private car,CAR,024,2014,1560,2,308.73361236,15247.084932
2016,4448634,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,15,3070,1,1,private car,CAR,046,2013,1560,5,221.3442,20400
2016,4448673,1,01/01/2016,31/12/2016,3,C,41,40 <=  x < 45,8,9700,1,1,private car,CAR,057,2012,1398,2,171.24228364,0
2016,4449453,1,01/01/2016,31/12/2016,3,C,44,40 <=  x < 45,7,2720,2,1,private car,CAR,083,2014,1896,2,315.611624,5310.9013699
2016,4449802,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,10,3430,1,1,private car,CAR,064,2013,1461,5,133.55734547,15635.482192
2016,4450725,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-2,2970,1,1,private car,CAR,024,2014,1398,2,195.1437607,9348.1767123
2016,4451000,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,7,7600,1,1,private car,CAR,003,2012,1896,5,561.10478544,31888.306849
2016,4451622,1,01/01/2016,12/06/2016,2,C,55,55 <=  x < 60,14,2720,1,1,private car,CAR,057,2014,1560,5,116.06773342,21359.167123
2016,4451813,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,9,7430,1,1,private car,CAR,056,2014,1248,5,2.3462991781,205.3869589
2016,4451822,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,7595,1,1,private car,CAR,079,2013,2494,3,347.19370357,15654.747945
2016,4452003,1,01/01/2016,19/12/2016,3,C,47,45 <=  x < 50,1,4770,2,1,private car,CAR,024,2014,1242,5,192.73357143,4769.9671233
2016,4452172,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,2,2686,1,1,private car,CAR,083,2014,1900,2,306.15638076,17387.219178
2016,4452600,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,7,6400,1,1,private car,CAR,008,2014,1995,5,384.03852242,39141.468493
2016,4452911,1,01/01/2016,15/12/2016,3,C,55,55 <=  x < 60,9,4710,1,1,private car,CAR,015,2014,1997,2,79.475572603,8509.3150685
2016,4452965,1,01/01/2016,15/12/2016,3,C,47,45 <=  x < 50,3,3430,1,51,driving school car,CAR,064,2014,1461,5,199.40952986,15668.580822
2016,4453067,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,3560,1,1,private car,CAR,056,2014,1248,2,287.94247236,14545.676712
2016,4453083,1,01/01/2016,02/12/2016,3,C,45,45 <=  x < 50,9,4630,1,1,private car,CAR,064,2014,1461,5,285.86403562,4494.7570438
2016,4453158,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-2,2970,1,1,private car,CAR,024,2014,1398,2,195.1437607,9253.7506849
2016,4453224,1,01/01/2016,31/12/2016,3,C,36,35 <=  x < 40,9,4690,1,5,commercial car <3100 kg,PICKUP,023,2014,1910,2,178.82106086,9200.1205479
2016,4453246,1,01/01/2016,31/12/2016,3,S,71,70 <=  x < 75,13,2461,1,1,private car,CAR,064,2014,1461,2,295.40320488,2938.630137
2016,4453248,1,01/01/2016,31/12/2016,3,C,53,50 <=  x < 55,8,4435,1,1,private car,CAR,091,2014,1781,5,564.94495391,21551.621918
2016,4454026,1,01/01/2016,31/12/2016,3,C,37,35 <=  x < 40,6,4800,1,6,commercial car <3500 kg,PICKUP,240,2007,2800,3,70.5012,11041.5
2016,4454260,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,7,1400,2,1,private car,CAR,053,2014,1870,9,283.35323598,8332.5
2016,4454262,1,01/01/2016,19/12/2016,3,C,47,45 <=  x < 50,1,4770,2,1,private car,CAR,024,2014,1242,5,192.73357143,4676.4383562
2016,4454383,1,01/01/2016,29/03/2016,2,C,47,45 <=  x < 50,13,2695,1,1,private car,CAR,056,2009,2171,4,62.166689315,11925.19726
2016,4454642,1,01/01/2016,31/12/2016,3,C,54,50 <=  x < 55,9,4400,2,1,private car,CAR,083,2010,1422,5,0,3644.7945205
2016,4454839,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,14,7750,1,1,private car,CAR,057,2014,1997,2,98.391897597,8620.1424658
2016,4454917,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,9,6420,1,1,private car,CAR,079,2012,2494,5,250.08332315,13112.843836
2016,4455191,1,01/01/2016,22/12/2016,3,C,57,55 <=  x < 60,9,1250,1,1,private car,CAR,047,2014,1699,5,500.16293014,25034.794521
2016,4455496,1,01/01/2016,04/05/2016,2,C,57,55 <=  x < 60,9,4800,1,1,private car,CAR,023,2013,1248,2,152.54,8500
2016,4455515,1,01/01/2016,31/12/2016,3,C,52,50 <=  x < 55,8,3350,1,5,commercial car <3100 kg,PICKUP,064,2014,1870,3,326.78209422,18896.09591
2016,4455940,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-3,3150,1,5,commercial car <3100 kg,PICKUP,024,2014,1753,3,167.70739568,8377.4657534
2016,4456123,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,7,2675,1,1,private car,CAR,064,2014,1461,2,148.0557023,9062.8821918
2016,4456399,1,01/01/2016,31/12/2016,3,C,52,50 <=  x < 55,7,2440,1,1,private car,CAR,047,2014,2987,5,1555.7840496,67086.378082
2016,4456948,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,4,5460,1,1,private car,CAR,047,2010,2148,5,521.97195707,24642.30137
2016,4457064,1,01/01/2016,19/12/2016,3,C,47,45 <=  x < 50,1,4770,2,1,private car,CAR,024,2014,1242,5,194.66090714,4769.9671233
2016,4458469,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,7,3150,1,1,private car,CAR,056,2011,1695,2,127.9078008,4042.2136986
2016,4458921,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2704,1,135,commercial car <3100 kg,PICKUP,053,2014,2664,2,170.21875917,0
2016,4459137,1,01/01/2016,31/12/2016,3,C,60,60 <=  x < 65,11,5090,1,135,commercial car <3100 kg,PICKUP,024,2014,1753,2,181.11109738,9655.890411
2016,4459235,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,4,3000,1,1,private car,CAR,008,2013,2995,5,914.6544,43512
2016,4459369,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,4,2670,1,135,commercial car <3100 kg,PICKUP,056,2014,1248,2,126.17812405,7392.5876712
2016,4459582,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,9,2350,1,5,commercial car <3100 kg,PICKUP,023,2014,1248,2,154.57962152,7840.0273973
2016,4460076,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,2,4800,1,6,commercial car <3500 kg,PICKUP,047,2013,2148,3,174.7603,26460
2016,4460127,1,01/01/2016,31/12/2016,3,C,56,55 <=  x < 60,15,2925,1,1,private car,CAR,083,2014,1968,5,434.68125911,35819.013699
2016,4460232,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,5140,1,1,private car,CAR,064,2010,1461,5,73.4196,4900
2016,4460311,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,7960,1,135,commercial car <3100 kg,PICKUP,102,2011,2476,3,242.63,8585
2016,4460347,1,01/01/2016,31/12/2016,3,C,42,40 <=  x < 45,-3,4350,4,1,private car,CAR,015,2010,1527,2,149.1756,1098.4931507
2016,4460628,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,5,2510,1,1,private car,CAR,015,2015,1900,2,181.68959322,13264.999397
2016,4460898,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,4,4800,1,6,commercial car <3500 kg,PICKUP,047,2014,2148,3,251.762,30000
2016,4460905,1,01/01/2016,28/12/2016,3,C,47,45 <=  x < 50,10,6030,1,1,private car,CAR,039,2014,1951,5,122.7087463,30598.458904
2016,4461160,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,3002,1,1,private car,CAR,091,2014,1896,5,481.54474917,24230.432877
2016,4461258,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,5,1400,1,1,private car,CAR,219,2014,1991,5,435.33251411,26409.945205
2016,4462080,1,01/01/2016,31/12/2016,2,S,68,65 <=  x < 70,4,3781,1,1,private car,CAR,047,2009,3222,5,522.44482192,0
2016,4462757,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,9,5370,1,135,commercial car <3100 kg,PICKUP,083,2015,1896,2,283.16470202,342.70273973
2016,4462920,1,01/01/2016,31/12/2016,2,C,52,50 <=  x < 55,5,2500,1,1,private car,CAR,057,2011,1527,5,328.30506849,172.04584658
2016,4463130,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,4960,1,1,private car,CAR,001,2014,1900,5,516.76722365,27354.082192
2016,4463179,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,7,4435,1,1,private car,CAR,056,2014,1248,2,196.73100223,10342.356164
2016,4463497,1,01/01/2016,25/07/2016,2,C,57,55 <=  x < 60,9,6040,1,136,commercial car <3500 kg,PICKUP,049,2013,2977,3,230.77534238,620.21917808
2016,4464117,1,01/01/2016,31/12/2016,3,C,57,55 <=  x < 60,9,4470,1,1,private car,CAR,001,2014,1910,5,338.05128042,21722.975342
2016,4464792,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,1885,1,1,private car,CAR,091,2014,1422,2,229.37372675,12034.882192
2016,4464808,1,01/01/2016,31/12/2016,2,C,48,45 <=  x < 50,8,2925,1,1,private car,CAR,064,2015,1461,5,289.00299814,203.42465753
2016,4464879,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,-1,3002,1,1,private car,CAR,091,2014,1422,2,219.4916593,11437.808219
2016,4465044,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,2,4760,1,1,private car,CAR,015,2015,1398,2,262.21394301,142.39479452
2016,4465311,1,01/01/2016,31/12/2016,3,C,77,75 <=  x < 80,2,3722,2,5,commercial car <3100 kg,PICKUP,015,2012,1868,2,398.81380301,3520.8219178
2016,4465474,1,01/01/2016,28/12/2016,3,C,37,35 <=  x < 40,2,1885,1,135,commercial car <3100 kg,PICKUP,057,2015,1997,3,328.14405479,15982.90411
2016,4466041,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,1,6060,1,1,private car,CAR,003,2012,1900,5,670.8761468,436.11879452
2016,4466690,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,4,4435,1,1,private car,CAR,083,2014,1896,5,222.77031649,363.28767123
2016,4467125,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,13,4420,1,1,private car,CAR,008,2009,1951,5,365.08538322,10004.054795
2016,4467150,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2540,1,1,private car,CAR,024,2014,1399,2,153.02853698,8678.390411
2016,4467185,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,4,3810,1,135,commercial car <3100 kg,PICKUP,079,2015,2645,5,232.75851501,110.77260274
2016,4467268,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,1,6060,1,1,private car,CAR,003,2012,1900,5,670.8761468,440.5689863
2016,4467842,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,11,3550,1,1,private car,CAR,102,2014,2476,9,398.09350685,173.82733808
2016,4467862,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,9,2805,1,5,commercial car <3100 kg,PICKUP,023,2014,1248,2,113.68952932,32.547945205
2016,4467926,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,9,3430,2,1,private car,CAR,102,2010,2476,9,223.76059968,30.339726027
2016,4469099,1,01/01/2016,23/12/2016,3,C,57,55 <=  x < 60,5,1950,2,1,private car,CAR,057,2014,1560,2,267.7596956,6545.7986301
2016,4469229,1,01/01/2016,31/12/2016,2,C,52,50 <=  x < 55,1,2500,1,1,private car,CAR,057,2011,1527,5,477.65204751,172.04584658
2016,4469229,1,01/01/2016,31/12/2016,3,S,57,55 <=  x < 60,2,2200,1,1,private car,CAR,008,2008,1991,5,450.14340962,12901.875288
2016,4469283,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,7,2510,1,135,commercial car <3100 kg,PICKUP,047,2011,2148,3,182.23,573.28767123
2016,4469938,1,01/01/2016,20/10/2016,2,C,57,55 <=  x < 60,1,4515,2,1,private car,CAR,064,2013,1870,2,319.77428676,423.2998874
2016,4470339,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,9,4435,1,1,private car,CAR,083,2014,1896,5,244.24193425,356.16438356
2016,4470448,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,5,2350,1,91,articulated vehicle,TRUCK,018,2011,12580,2,1651.493472,1937.0773973
2016,4470509,1,01/01/2016,31/12/2016,3,C,47,45 <=  x < 50,9,2955,1,1,private car,CAR,064,2012,1461,5,235.71579898,14441.978082
2016,4471577,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,2,6420,1,1,private car,CAR,091,2007,1898,2,132.29828724,322.55753425
2016,4471696,1,01/01/2016,31/12/2016,2,C,57,55 <=  x < 60,12,3060,1,1,private car,CAR,015,2014,1998,2,289.36555397,193.21315068
2016,4472859,1,01/01/2016,31/12/2016,2,C,47,45 <=  x < 50,14,2695,1,1,private car,CAR,047,2015,2987,4,1336.4982726,868.21643836
