NrPolicy,NrObject,NrClaim,Date_of_loss,Paid,Reserves,Settlement_date
4706546,1,3939480,11/10/2016,5444.2476,55.2024,
4706846,1,3922829,18/07/2016,3005.046,481.9815,
4706885,1,3844072,03/03/2016,3803.32,0,
4707000,1,3834532,24/05/2016,1252.1817,0,
4707235,1,3861160,15/07/2016,52.07,0,
4707329,1,3853017,02/06/2016,51.0286,353.93,
4707861,1,3969971,03/12/2016,0,7138.4496,
4707884,1,3889396,18/05/2016,832.7,0,
4708620,1,3798169,29/01/2016,3661.1624,0,
4708916,1,3858834,12/03/2016,1486.02,0,
4708973,1,3793908,24/03/2016,4013.2764,0,
4708976,1,3857042,29/05/2016,2822.34,0,
4709053,1,3793770,07/01/2016,2791.97,0,
4710628,1,3833917,18/04/2016,4371.11,0,
4710814,1,3867008,25/07/2016,1110.6909,0,
4711072,1,3911145,31/10/2016,0,2479.55,
4711251,1,3860136,30/05/2016,1254.1716,0,
4711646,1,3904033,14/02/2016,581.16,1892.5784,
4711703,1,3876641,31/10/2016,51.5493,2426.9593,
4711846,1,3959110,23/11/2016,51.5493,1737.393,
4712356,1,3882672,01/09/2016,828.3528,0,
4712566,1,3778829,27/02/2016,1644.1166,0,
4712732,1,3819112,20/04/2016,2550.2,4.704,
4712807,1,3890539,20/12/2016,0,2405.9,
4712975,1,3804429,02/04/2016,1679.3371,92.3571,
4713014,1,3841412,30/01/2016,2504.7134,0,
4713131,1,3958868,11/10/2016,528.96,1906.7796,
4713249,1,3859728,25/07/2016,1894.3302,0,
4713468,1,3797463,07/01/2016,494.93,0,
4713523,1,3816313,18/01/2016,411.9689,0,
4714077,1,3907469,01/06/2016,51.5493,0,
4714262,1,3900977,19/08/2016,1646.7561,0,
4714703,1,3914886,11/08/2016,1578.8421,0,
4714731,1,3892413,22/10/2016,1003.0581,1456.2281,
4715142,1,3858692,09/07/2016,51.5493,0,
4715503,1,3904855,02/11/2016,3181.7929,0,
4715750,1,3884493,24/10/2016,1525.0172,880.8828,
4715760,1,3844736,13/07/2016,1788.99,0,
4715845,1,3864914,15/07/2016,7810.649,2767.3495,
4716111,1,3815803,15/03/2016,5282.4717,0,
4717807,1,3837420,19/07/2016,784.9512,0,
4718037,1,3925275,29/08/2016,12844.95,0,
4718154,1,3842584,10/02/2016,1051.7332,0,
4718413,1,3913662,26/10/2016,716.3212,1724.06,
4718441,1,3920756,11/09/2016,4890.7096,0,
4718500,1,3783355,04/03/2016,3103.0659,0,
4719173,1,3836674,07/01/2016,2095.8308,0,
4719482,1,3897492,12/12/2016,0,955,
4719613,1,3878716,25/07/2016,51.0286,0,
4720067,1,3798519,18/02/2016,-502.9093,544.5,
4720397,1,3901593,26/07/2016,2804.36,0,
4720422,1,3908249,19/11/2016,0,2455,
4720669,1,3807486,15/05/2016,2528.18,2.6631,
4720899,1,3792888,09/04/2016,3959.42,0,
4721012,1,3876491,18/07/2016,643.36,0,
4721262,1,3841244,18/05/2016,243.138,0,
4721643,1,3856368,28/06/2016,1142.2898,0,
4722262,26,3775468,04/01/2016,3581.5307,0,
4722643,1,3858974,10/07/2016,632.1388,2.93,
4724061,1,3865430,17/10/2016,1120.8358,1311.29,
4724221,21,3825220,12/03/2016,366.5088,0,
4724378,1,3894140,12/09/2016,6182.15,0,
4724519,4,3778240,27/11/2015,1135.0251,0,
4725330,1,3900392,18/06/2016,1443.0892,0,
4725784,1,3900569,18/12/2016,0,2504.1,
4725788,1,3880956,20/08/2016,439.4016,0,
4725841,1,3808178,02/05/2016,829.25,0,
4726113,1,3839985,04/08/2016,696.0888,0,
4726130,1,3812340,14/01/2016,1756.27,0,
4726214,1,3927741,29/08/2016,2338.966,0,
4726816,1,3879941,11/09/2016,9944.9126,0,
4727011,1,3848589,15/04/2016,2547.4119,0,
4727148,1,3762189,07/01/2016,0,2430.45,
4727374,1,3802469,02/04/2016,1930.453,0,
4727423,1,3876634,15/06/2016,527.828,0,
4727688,14,3862851,26/03/2016,726.3314,0,
4728019,1,3903853,03/07/2016,52.07,2450.9886,
4728259,1,3970965,24/11/2016,5991.5493,2.9007,
4728498,1,3878640,24/10/2016,2178.18,0,
4728528,1,3892090,18/09/2016,1879.3068,548.0868,
4728662,1,3883919,13/10/2016,52.5907,2450.9886,
4728978,1,3821833,13/02/2016,51.0286,0,
4729155,8,3813685,09/04/2016,2438.56,0,
4729735,1,3842895,30/05/2016,1133.2629,0,
4729810,1,3950307,30/11/2016,11.6352,2513.3648,
4729946,6,3870829,20/10/2016,0,52.07,
4729956,1,3882356,05/07/2016,0,2405.9,
4730422,1,3907921,29/11/2016,0,2405.9,
4730555,1,3803719,28/03/2016,4288.4114,0,
4730896,9,3802519,27/01/2016,5332.8562,0,
4730934,30,3864650,12/09/2016,51.5493,0,
4730941,1,3898606,26/06/2016,1369.0502,0,
4731101,1,3925189,24/07/2016,1517.4819,0,
4731150,31,3831986,25/06/2016,51.5493,0,
4732504,1,3865456,18/05/2016,3164.1192,0,
4732593,10,3831792,13/05/2016,51.5493,0,
4732751,1,3782482,29/12/2015,391.74,0,
4732956,1,3935042,26/11/2016,1571.9913,0,
4732990,1,3902369,06/11/2016,652.5918,52.07,
4733740,1,3813763,22/04/2016,9240.3416,0,
4733799,56,3931238,05/12/2016,0,2405.9,
4733938,1,3865215,29/05/2016,1172.62,1295.2038,
4733953,1,3886342,05/12/2016,0,2405.9,
4734135,1,3861356,11/06/2016,1386.0099,0,
4734147,2,3873135,14/10/2016,842.31,0,
4734392,1,3886897,30/07/2016,563.13,0,
4734830,4,3887484,12/11/2016,1163.5932,0,
4735746,5,3902371,25/11/2016,0,2430.45,
4735770,5,3827905,30/05/2016,1480.1391,0,
4735786,14,3851853,20/04/2016,2229.79,0,
4735949,1,3860971,01/10/2016,52.07,2378.9007,
4736114,1,3811408,28/03/2016,1350.7144,0,
4736260,1,3897283,29/09/2016,1987.3224,0,
4736911,7,3882803,04/09/2016,2352.5829,0,
4736937,1,3944417,07/08/2016,0,4850.1,
4737031,1,3758052,18/01/2016,903.18,0,
4737518,1,3860332,13/09/2016,1652.0065,0,
4737554,1,3882746,05/07/2016,51.5493,0,
4737762,2,3934529,20/11/2016,0,816.67,
4737881,1,3925217,24/11/2016,51.5493,232.83,
4738066,2,3797086,11/01/2016,2966.2677,0,
4738199,6,3871150,18/06/2016,1373.05,0,
4738657,1,3818230,07/04/2016,821.2106,0,
4739251,1,3923051,27/11/2016,0,2430.45,
4739717,1,3825153,22/06/2016,1151.0869,0,
4739721,1,3939024,09/11/2016,52.07,695.9007,
4739733,1,3791147,09/02/2016,3284.7804,0,
4739772,1,3854901,26/03/2016,3252.1697,0,
4739855,1,3908673,30/09/2016,5210.39,0,
4740061,1,3819024,26/03/2016,357.3,2042.7,
4740071,4,3831299,26/01/2016,9923.8194,0,
4740250,1,3956058,05/12/2016,0,186.4254,
4740386,1,3865810,22/09/2016,495.8,0,
4740448,1,3802304,17/04/2016,749.04,0,
4740633,1,3816623,17/04/2016,486.58,0,
4740913,1,3839471,14/06/2016,1144.3704,0,
4741106,1,3909535,20/09/2016,51.5493,891.7593,
4741130,1,3839891,22/06/2016,756.952,0,
4741283,1,3878315,02/11/2016,553.87,0,
4741320,1,3794754,20/12/2015,-174.3786,228.21,
4741356,1,3860719,24/08/2016,6520.4893,0,
4741543,1,3863640,13/09/2016,2007.2547,0,
4741655,1,3822877,07/05/2016,716.87,0,
4741819,1,3798269,06/03/2016,1913.6601,0,
4741876,1,3813788,03/04/2016,361.0926,0,
4741959,2,3840674,12/01/2016,565.9137,0,
4742070,1,3886944,01/10/2016,0,496.88,
4742102,1,3866331,27/07/2016,5342.3426,0,
4742259,1,3763596,23/01/2016,2975.1975,0,
4742276,1,3859479,15/06/2016,318.857,0,
4742361,1,3887435,11/05/2016,51.5493,0,
4742586,1,3847193,25/05/2016,132.33,0,
4742757,1,3856360,20/04/2016,3423.4455,0,
4742859,1,3905943,27/07/2016,0,505.1704,
4742961,1,3812254,05/05/2016,514.6,1920.996,
4743035,2,3947639,16/09/2016,1461.68,0,
4743116,1,3885151,27/08/2016,0,263.62,
4743307,1,3824236,08/05/2016,2513.0214,0,
4743350,1,3881070,26/04/2016,11275.9486,0,
4743456,1,3819182,23/05/2016,2655.2196,0,
4743517,1,3842074,10/04/2016,130.6928,0,
4743530,1,3897283,24/09/2016,1627.27,0,
4743604,1,3909125,17/09/2016,5942.8572,0,
4743792,1,3912588,02/10/2016,1209.859,0,
4743896,1,3834287,08/06/2016,1312.192,0,
4743903,1,3934156,16/11/2016,1476.86,997.7028,
4744005,1,3825368,02/03/2016,529.06,0,
4744179,1,3856860,25/06/2016,827.953,0,
4744381,1,3912254,19/11/2016,4291.5114,0,
4744597,1,3920087,28/08/2016,1399.5036,0,
4744805,1,3873107,20/06/2016,244.7331,2168.4362,
4744826,1,3930334,25/08/2016,5230,0,
4745046,1,3766213,25/01/2016,9073.07,0,
4745061,1,3901267,26/08/2016,52.5907,0,
4745140,1,3882629,24/06/2016,426.4425,0,
4745276,1,3808734,11/01/2016,838.9464,0,
4745421,1,3811008,03/02/2016,593.5063,0,
4745574,1,3829766,13/02/2016,631.5833,0,
4745583,1,3837015,14/05/2016,52.5907,0,
4745810,1,3864192,01/08/2016,918.59,0,
4745824,1,3809733,03/01/2016,730.9774,0,
4745904,1,3880743,07/08/2016,4707.5378,2.9007,
4745906,1,3885908,21/08/2016,787.4869,0,
4745975,1,3920537,19/11/2016,51.5493,0,
4746225,1,3867757,22/05/2016,650.23,1174.6401,
4746324,1,3967515,27/11/2016,0,539.9702,
4746335,1,3911423,31/08/2016,1551.51,0,
4746384,1,3869800,13/07/2016,1271.18,0,
4746503,1,3804616,04/01/2016,320.92,0,
4746560,1,3935378,23/10/2016,1164.8,1316.004,
4746634,1,3821396,29/01/2016,304.9794,0,
4746828,1,3857684,01/06/2016,448.95,2006.05,
4747243,1,3930370,06/06/2016,1701.7389,0,
4747532,1,3869843,20/06/2016,375.6291,0,
4747613,1,3862003,03/01/2016,420.5718,0,
4747668,1,3858465,19/04/2016,297.0674,0,
4747994,1,3888917,08/05/2016,625.4948,0,
4748096,1,3862407,31/08/2016,9698.1976,0,
4748296,1,3823184,02/04/2016,2261.97,0,
4748500,1,3826244,02/03/2016,2475.78,0,
4748649,1,3914012,11/09/2016,1273.9736,0,
4748672,1,3861762,20/04/2016,2441.278,0,
4748698,1,3802284,07/03/2016,503.4447,0,
4748718,1,3836489,20/02/2016,1602.1071,0,
4748937,1,3937485,01/06/2016,736.56,0,
4749279,1,3905578,20/06/2016,51.0286,0,
4749301,1,3853228,14/03/2016,2120.8687,362.2326,
4749500,1,3819538,11/05/2016,1356.663,0,
4749517,1,3838952,20/03/2016,598.6674,0,
4749660,1,3953903,05/10/2016,0,517.15,
4750201,1,3858183,05/02/2016,478.39,0,
4750783,1,3936897,28/11/2016,52.5907,2426.9593,
4750783,1,3965083,15/12/2016,0,305,
4750929,1,3842483,04/01/2016,418.215,0,
4751552,1,3852225,03/05/2016,885.9984,1519.9016,
4751725,1,3968745,02/10/2016,0,2504.1,
4752176,1,3794362,19/02/2016,51.5493,0,
4752951,1,3779630,28/01/2016,62.6907,0,
4752983,1,3879420,24/09/2016,52.5907,0,
4752997,1,3868984,28/07/2016,4310.628,0,
4753727,1,3806788,25/01/2016,1168.1256,0,
4754825,1,3945307,27/09/2016,22456.2393,0,
4754833,1,3874285,30/04/2016,1603.1466,0,
4755115,1,3925741,19/11/2016,51.0286,2450.9886,
4755559,1,3939444,02/11/2016,51.5493,2426.9593,
4755650,1,3821580,12/01/2016,3136.98,0,
4755711,1,3843088,02/04/2016,17773.37,0,
4755765,1,3840937,30/04/2016,51.0286,0,
4756307,1,3871362,08/05/2016,1894.6242,0,
4756501,1,3795372,13/04/2016,481.9,0,
4757128,1,3795433,08/01/2016,13575.7231,0,
4757335,1,3898652,17/05/2016,889.6338,0,
4757865,1,3906706,20/06/2016,1546.9261,0,
4758005,1,3959534,08/10/2016,1695.3759,0,
4758077,1,3890293,08/05/2016,1147.0932,0,
4758737,1,3923085,27/08/2016,232.3505,0,
4759421,1,3785977,29/03/2016,1026.8973,7.0992,
4761125,1,3929440,09/08/2016,4779.3907,0,
4762130,1,3892228,29/09/2016,4167.6943,0,
4762282,1,3792233,05/04/2016,52.5907,0,
4764141,1,3777439,02/02/2016,52.07,449.0652,
4765133,1,3917119,06/12/2016,0,2455,
4766287,1,3913984,06/10/2016,2779.1918,0,
4766468,1,3812177,15/02/2016,14097.5307,0,
4768700,1,3821036,02/02/2016,147.3813,0,
4770292,1,3899686,21/06/2016,1378.9328,0,
4770434,1,3898699,17/05/2016,551.397,0,
4770964,1,3833380,16/02/2016,51.5493,2402.93,
4770974,1,3837652,11/01/2016,5003.0274,1682.93,
4772548,1,3831255,06/06/2016,0,2405.9,
4773693,1,3791630,18/01/2016,985.18,0,
4774376,1,3951149,19/11/2016,52.07,1158.86,
4774936,1,3929234,03/12/2016,0,52.5907,
4775780,1,3848286,28/08/2016,500.2025,0,
4776036,1,3875856,03/07/2016,52.5907,0,
4776905,1,3814054,26/03/2016,926.64,0,
4777530,1,3861906,19/04/2016,52.07,0,
4777700,1,3877834,09/06/2016,52.5907,2402.93,
4782097,1,3780106,23/03/2016,4769.2705,0,
4782937,1,3842757,16/04/2016,452.1972,0,
4784527,1,3834677,15/06/2016,3826.0474,0,
4786984,1,3807452,24/01/2016,198,0,
4787888,1,3919537,26/09/2016,434.2,0,
4788299,1,3836841,09/03/2016,1918.6869,0,
4788792,1,3798969,11/04/2016,51.5493,1147.3644,
4789496,1,3901724,10/07/2016,8183.98,49,
4790770,1,3885780,11/05/2016,1155.9042,0,
4791286,1,3855503,31/01/2016,51.0286,2354.8714,
4793072,1,3901375,26/12/2016,0,2430.45,
4795432,1,3834861,04/02/2016,3756.5637,0,
4797405,1,3936306,19/11/2016,52.07,2354.8714,
4797731,1,3904935,29/11/2016,52.07,2402.93,
4804670,1,3848190,03/05/2016,11176.97,0,
4806087,1,3873087,23/10/2016,51.0286,2426.9593,
4806618,1,3865049,12/03/2016,52.07,2402.93,
4807612,1,3826613,20/03/2016,619.3926,0,
4810404,1,3922643,27/08/2016,121.2505,0,
4821565,1,3948886,21/09/2016,0,354.005,
4824447,1,3912335,29/11/2016,0,2504.1,
4827416,1,3945168,24/11/2016,0,1148.7861,
4827800,1,3903754,14/08/2016,5646.8286,3.8514,
4829119,1,3931800,04/05/2016,200.96,0,
4829253,1,3933102,23/05/2016,344.9992,0,
4829402,1,3877249,21/09/2016,3793.6486,0,
4829707,1,3827427,30/03/2016,586.0106,0,
4830008,1,3834822,23/06/2016,4302.16,0,
4836552,1,3924589,08/11/2016,51.0286,2354.8714,
4839203,1,3917064,17/07/2016,4263.1898,0,
4841329,1,3841190,29/06/2016,772.4475,0,
4842123,1,3905550,19/05/2016,330.2094,2052.3294,
4852556,1,3860213,25/08/2016,1238.65,0,
4861726,1,3870194,12/10/2016,2526.56,28.44,
4862484,1,3898233,09/11/2016,51.5493,2402.93,
4862653,1,3865140,05/08/2016,52.5907,2426.9593,
4862784,1,3815769,24/05/2016,1979.453,0,
4862885,1,3815617,06/05/2016,1210.275,0,
4862893,1,3908767,20/12/2016,0,2405.9,
4862899,1,3856866,18/07/2016,847.5213,1599.7113,
4863380,1,3881270,29/09/2016,51.0286,2402.93,
4863542,1,3867080,04/09/2016,464.0142,0,
4863656,1,3867453,16/07/2016,1788.2172,0,
4863704,1,3841028,22/05/2016,52.5907,0,
4863902,1,3839224,10/06/2016,2081.079,0,
4863924,1,3811720,03/04/2016,1771.546,0,
4864131,1,3933433,17/12/2016,0,2405.9,
4864381,1,3908171,04/10/2016,0,2405.9,
4864616,1,3899703,28/08/2016,1727.5734,692.17,
4864732,1,3922226,23/11/2016,0,2455,
4864918,1,3932163,31/10/2016,52.5907,2354.8714,
4864937,1,3851063,22/06/2016,964.3886,0,
4865143,1,3824963,03/04/2016,1131.77,0,
4865225,1,3818682,09/05/2016,1799.623,0,
4865342,1,3837314,10/04/2016,2339.6145,0,
4865495,1,3893145,25/09/2016,791.9,0,
4865519,1,3906730,05/09/2016,1288.6489,0,
4865525,1,3897891,10/08/2016,2224.5856,0,
4865851,1,3872927,23/08/2016,1354.0856,0,
4865958,1,3899363,03/09/2016,0,2405.9,
4866000,1,3937110,19/11/2016,2159.0478,0,
4866138,1,3926124,06/12/2016,0,2455,
4866446,1,3896361,11/09/2016,6703.6606,0,
4866466,1,3854850,15/05/2016,1025.15,0,
4866571,1,3872159,10/08/2016,51.5493,2378.9007,
4866623,1,3890146,09/07/2016,2300.3834,108.7467,
4866932,1,3852110,13/07/2016,1549.919,0,
4867062,1,3830927,16/04/2016,1156.44,0,
4867089,1,3862018,10/05/2016,0,2430.45,
4867092,1,3898655,08/08/2016,1282.6798,0,
4867186,1,3894867,18/09/2016,2130.08,0,
4867508,1,3964923,19/12/2016,0,2405.9,
4867547,1,3921150,07/11/2016,51.0286,2402.93,
4867845,1,3873074,14/06/2016,157.3,0,
4867909,1,3884883,22/05/2016,3004.44,95.56,
4867990,1,3959048,20/12/2016,0,2430.45,
4868077,1,3895984,26/06/2016,3688.7598,0,
4868137,1,3891627,21/06/2016,926.94,0,
4868139,1,3942568,31/08/2016,4030.8086,0,
4868242,1,3934033,16/11/2016,0,2430.45,
4868258,1,3899289,05/09/2016,52.5907,2426.9593,
4868404,1,3926435,18/09/2016,51.5493,2450.9886,
4868412,1,3902363,25/05/2016,51.0286,14940.9,
4868472,1,3913272,06/12/2016,0,2479.55,
4868557,1,3869749,31/05/2016,988.6385,0,
4868682,1,3858309,16/04/2016,4098.6792,0,
4869107,1,3890229,06/07/2016,1983.8723,0,
4869217,1,3882032,03/07/2016,351.82,0,
4869234,1,3929842,04/11/2016,52.07,2354.8714,
4869292,1,3965678,28/11/2016,0,2430.45,
4869386,1,3913073,03/10/2016,7133.5638,0,
4869441,1,3908198,26/06/2016,856.99,0,
4869485,1,3934313,26/09/2016,1724.6628,0,
4869811,1,3941413,13/09/2016,1632.15,0,
4869925,1,3853001,08/05/2016,1366.7247,1063.7253,
4870029,1,3932111,29/10/2016,0,2504.1,
4870511,1,3929590,16/07/2016,616.7666,0,
4870592,1,3943163,19/09/2016,1045.0916,1360.8084,
4870641,1,3930443,14/11/2016,553.9743,0,
4871021,1,3970064,22/10/2016,1307.9399,0,
4871104,1,3920944,19/10/2016,814.61,0,
4871655,1,3939667,19/09/2016,52.5907,0,
4871944,1,3942088,27/11/2016,51.0286,2378.9007,
4872594,1,3928084,22/07/2016,5918.0243,0,
4874456,1,3946959,04/09/2016,0,2504.1,
4877160,1,3863139,30/07/2016,2585.1177,0,
4885949,1,3898850,09/10/2016,52.5907,6307.93,
4886761,1,3906901,28/09/2016,52.5907,2354.8714,
4887529,1,3940580,09/11/2016,0,2455,
4888924,1,3946550,15/11/2016,51.5493,2378.9007,
4890007,1,3943479,28/09/2016,2605.0458,0,
4890171,1,3969693,29/11/2016,118.58,2324.58,
4890673,1,3953411,10/10/2016,444.4209,0,
4891606,1,3894336,13/05/2016,3546.2084,0,
4895555,1,3912819,03/11/2016,1574.6542,0,
4901289,1,3964933,05/11/2016,52.5907,2378.9007,
4901577,1,3870877,07/10/2016,2459.956,19.788,
4901955,1,3883113,28/04/2016,403.7208,0,
4909839,1,3926264,26/10/2016,1451.4291,988.91,
4923385,1,3943276,16/09/2016,0,2405.9,
4926332,1,3905762,03/07/2016,51.0286,2450.9886,
4928543,1,3924417,19/07/2016,1346.8855,0,
4930805,1,3921377,04/08/2016,0,2405.9,
4931128,1,3916190,10/08/2016,789.7493,0,
4933242,1,3949839,02/09/2016,1007.4834,0,
4938183,1,3863061,24/08/2016,148.8718,0,
4946291,1,3958813,12/09/2016,0,2455,
4954493,1,3899867,25/08/2016,51.0286,2378.9007,
4955920,1,3934273,29/08/2016,0,2405.9,
4956525,1,3950593,01/10/2016,3683.7124,7.6923,
4958122,1,3840255,13/07/2016,0,2376,
4959302,1,3927423,08/10/2016,15758.4882,1994.6591,
4960175,1,3874938,30/07/2016,52.5907,0,
4964823,1,3922989,18/10/2016,888.42,1496.4642,
4988811,1,3902896,09/12/2016,0,2504.1,
5021987,1,3935471,24/10/2016,51.5493,2354.8714,
5025041,1,3887138,11/10/2016,2691.0036,0,
5051554,1,3945105,07/11/2016,51.5493,2378.9007,
5060964,1,3902791,26/09/2016,6764.7393,0,
5064483,1,3952817,04/11/2016,424.2909,1994.2118,
5068350,1,3870234,26/10/2016,1931.5197,493.8906,
5089286,1,3981019,12/12/2016,0,2430.45,
5096072,1,3888338,24/11/2016,51.5493,2450.9886,
5119894,1,3889676,03/12/2016,0,1063.3,
505830947,1,3264345,22/07/2012,865.8425687,0,29/07/2015
505842848,1,3708983,06/04/2015,501.4105,0,
505845523,1,3617961,30/11/2014,9285.7035348,0,
505855297,1,3702434,15/09/2015,24588.18086,0,
505903909,1,3865857,31/07/2016,528.85,0,
505912071,1,3828068,22/01/2016,2370.9238,0,
505917960,1,3317346,03/07/2012,678.8689447,0,18/06/2015
505968191,1,3339647,28/11/2012,939.91287,0,23/11/2015
505972575,1,3264341,28/03/2012,1483.3472472,0,15/03/2015
505972746,1,3698697,29/06/2015,15027.064828,776.69,
505973659,1,3638509,04/12/2014,99.08783,0,
505974175,1,3493875,05/03/2014,1513.8290202,0,
505974821,1,3378769,22/09/2012,1703.7415395,0,27/09/2015
505975256,1,3436079,05/09/2013,754.8663276,0,
505976219,1,3861743,11/05/2016,1648.65,0,
505977311,1,3583687,09/05/2014,2242.240011,0,
505978060,1,3581089,10/08/2014,515.8731146,0,
505978363,1,3336350,14/11/2012,933.7453983,0,19/11/2015
505981974,1,3477732,06/09/2013,487.22196,0,
505982643,1,3280828,24/01/2012,1540.2304554,0,03/01/2015
505984506,1,3585778,09/05/2014,9650.3826552,0,
505984579,1,3641171,24/11/2014,2966.57006,0,
505985865,1,3830999,19/02/2016,2162.12,0,
505985956,1,3873850,06/06/2016,829.74,1592.7548,
505986842,1,3505020,30/09/2013,2570.06203,0,
505989608,1,3939433,22/11/2016,52.07,2402.93,
506006537,1,3218343,18/01/2012,4117.5032691,0,08/01/2015
506009179,1,3661786,15/01/2015,3971.98256,0,
506017041,1,3865494,21/09/2016,582.62,1853.6562,
506038521,1,3781826,01/03/2016,1600.3449,0,
506042449,1,3267039,27/01/2012,729.4107366,0,12/01/2015
506043868,1,3397192,16/01/2013,9909.18104,0,
506057891,1,3910715,26/07/2016,51.0286,2450.9886,
506066520,1,3217866,11/02/2012,3297.2238507,0,02/02/2015
506077399,1,3635539,07/07/2014,1613.2266864,0,
506082061,1,3317540,29/03/2012,2049.1817346,0,01/04/2015
506099897,1,3862394,16/05/2016,716.3223,0,
506103292,1,3854927,30/07/2016,946.638,1468.824,
506105771,1,3868058,15/07/2016,1322.167,0,
506109131,1,3642988,22/12/2014,625.902651,0,
506117830,1,3473021,23/07/2013,3149.8563294,0,
506120568,1,3424865,04/08/2013,119.4490052,0,
506121072,1,3512954,01/05/2014,525.8020362,0,
506123609,1,3833365,25/05/2016,812.7066,0,
506135318,1,3379193,16/01/2013,4464.450177,0,
506146924,1,3586864,11/03/2014,3596.19219,0,
506147345,1,3815816,08/01/2016,1465.005,0,
506149530,1,3928421,10/09/2016,1776.9213,0,
506151357,1,3243552,22/01/2012,3554.4718482,0,26/01/2015
506151736,1,3315372,09/11/2012,168.3677556,0,31/10/2015
506152415,1,3291380,16/02/2012,11.3107974,0,09/02/2015
506156033,1,3274258,18/01/2012,1103.4347142,0,17/01/2015
506157293,1,3285577,21/07/2012,1938.31716,0,17/07/2015
506160927,1,3399652,16/03/2013,2491.46216,0,
506163756,1,3930300,08/08/2016,971.15,1988.273,
506164784,1,3495471,20/10/2013,328.0914854,0,
506171250,1,3864661,28/05/2016,1035.0858,0,
506180146,2,3628688,06/03/2015,1791.5848842,0,
506182563,1,3397875,23/01/2013,954.70914,0,
506192295,1,3462348,30/08/2013,131.8907814,0,
506192541,1,3552829,29/04/2014,308.1119085,0,
506193819,1,3421102,21/05/2013,48.3987042,0,
506196215,1,3522200,15/04/2014,3074.5036574,0,
506197291,1,3322002,14/07/2012,1490.9386791,0,28/06/2015
506199124,1,3456209,13/08/2013,439.0389036,0,
506199463,1,3304435,18/03/2012,10839.337618,0,03/04/2015
506205954,1,3443861,02/08/2013,1317.099168,0,
506209150,1,3270236,26/03/2012,846.8869695,0,02/04/2015
506209283,1,3467809,15/09/2013,3885.223524,0,
506212065,1,3593535,20/09/2014,1654.11724,0,
506213120,1,3338796,30/10/2012,751.3235268,0,14/10/2015
506216023,1,3928860,28/09/2016,752.3995,0,
506219696,1,3303761,26/10/2012,1850.979,0,03/11/2015
506222200,1,3869441,22/06/2016,731.75,0,
506223614,1,3278635,13/04/2012,1924.4484753,0,22/04/2015
506223654,1,3614833,08/08/2014,1821.22316,0,
506224759,1,3461273,27/11/2012,48.5392668,0,23/11/2015
506227685,1,3856496,31/03/2016,587.169,0,
506228733,1,3920413,12/12/2016,1305.1624,53.9,
506232150,1,3354718,22/09/2012,3565.3914153,0,21/09/2015
506234163,1,3510267,16/10/2013,8622.8590824,0,
506237138,1,3475870,07/01/2014,412.8942213,0,
506242995,1,3350305,06/07/2012,2638.73922,0,18/07/2015
506247022,1,3767428,25/10/2015,392.5163,0,
506249762,1,3650778,03/03/2015,1903.2509636,0,
506264573,1,3310432,07/06/2012,5552.8161,0,28/05/2015
506264882,1,3826725,12/01/2016,684.2948,0,
506268384,1,3886475,26/09/2016,52.07,2023.8867,
506269509,1,3453486,22/10/2013,677.2992431,0,
506270338,1,3564832,31/03/2014,1662.94663,0,
506270499,1,3861500,12/09/2016,1103.2937,1335.3774,
506271280,1,3573734,01/03/2014,250.4943837,0,
506273526,1,3850270,08/02/2016,51.0286,0,
506273708,1,3465077,17/05/2013,495.11858,0,
506274768,2,3896231,05/04/2016,625.6404,0,
506277822,1,3431103,23/10/2012,593.1460656,0,08/10/2015
506277862,1,3461513,23/09/2013,47.9098284,0,
506278705,1,3288629,14/07/2012,3957.713487,0,31/07/2015
506279877,1,3802634,18/01/2016,7576.47,0,
506281815,1,3266434,24/03/2012,1777.8093528,0,20/03/2015
506282468,1,3224844,24/02/2012,6238.4208978,0,08/02/2015
506282523,1,3461848,14/05/2013,159.971625,0,
506282545,1,3668929,28/12/2014,2157.7702132,0,
506284041,1,3354767,04/11/2012,4027.2722424,0,03/11/2015
506284052,1,3430142,13/08/2013,950.9222922,0,
506284728,1,3672837,27/10/2014,899.0376318,0,
506285198,1,3776400,17/08/2015,4356.729132,0,
506289497,1,3456412,16/07/2013,695.42292,0,
506290488,1,3535748,06/11/2013,1205.1819142,0,
506291974,1,3857521,09/03/2016,243.1341,0,
506294223,1,3853456,24/04/2016,10803.3338,0,
