Year,NrPolicy,NrObject,Dt_Exp_Start,Dt_Exp_End,Time_on_book,Customer_Type,D_age,D_age_banded,BonusMalus,D_ZIP,Nr_payments,VEH_type,Veh_type1,Veh_type2,VEH_brand,Construct_year,Capacity,Nr_of_seats,Premium_earned,Sum_insured
2014,2840673,1,01/01/2014,30/06/2014,8,S,40,40 <=  x < 45,9,2630,1,1,private car,CAR,064,2007,1870,2,0,1884.2893151
2013,2841046,1,01/01/2013,31/12/2013,7,C,32,30 <=  x < 35,6,7300,1,6,commercial car <3500 kg,PICKUP,049,2010,NA,3,696.05005668,12123.687059
2014,2841155,1,01/01/2014,31/12/2014,8,C,50,50 <=  x < 55,14,2150,1,1,private car,CAR,003,2007,1896,5,432.89432603,9031.060274
2012,2841602,1,01/01/2012,31/12/2012,6,C,48,45 <=  x < 50,14,2150,1,1,private car,CAR,003,2007,1896,5,593.18137357,11434.107616
2013,2841776,1,01/01/2013,17/06/2013,6,C,44,40 <=  x < 45,7,6360,1,1,private car,CAR,064,2007,1870,2,53.525859705,2171.8670219
2012,2841926,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,5,9060,1,5,commercial car <3100 kg,PICKUP,079,2006,2982,5,560.20016247,10910.512438
2013,2842405,1,01/01/2013,31/12/2013,7,C,54,50 <=  x < 55,8,4470,1,5,commercial car <3100 kg,PICKUP,064,2008,1870,2,112.51454647,2566.0730754
2012,2842469,1,01/01/2012,25/03/2012,6,C,103,100 <=  x < 105,11,2750,1,1,private car,CAR,079,2006,2446,9,64.912821918,2987.7726027
2013,2842590,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,8,2461,1,5,commercial car <3100 kg,PICKUP,024,2007,2496,7,174.82060109,2905.1912568
2012,2842822,1,01/01/2012,31/12/2012,6,C,53,50 <=  x < 55,2,4470,2,6,commercial car <3500 kg,PICKUP,023,2007,2800,3,15.997912088,4520.6030685
2013,2842858,1,01/01/2013,31/12/2013,7,S,104,100 <=  x < 105,17,2490,1,1,private car,CAR,057,2007,1527,5,174.39274699,2000.4959016
2014,2842865,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,11,9999,1,1,private car,CAR,064,2009,1870,5,241.43322247,6329.3794521
2013,2842897,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,9,2461,1,8,truck up to 10 tn,TRUCK,240,2007,3908,3,287.19682085,5074.3862951
2012,2842972,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,8,2461,1,6,commercial car <3500 kg,PICKUP,079,2002,2997,7,93.484540671,1312.4552
2014,2843160,1,01/01/2014,31/12/2014,8,C,55,55 <=  x < 60,8,4470,1,1,private car,CAR,064,2008,1870,2,46.451892329,2153.2063266
2014,2843314,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,15,3730,2,70,tow-car,TRUCK,392,2004,0,1,86.014021978,1886.3013699
2012,2843438,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,9,9060,1,91,articulated vehicle,TRUCK,084,2001,0,3,502.68088836,9815.385726
2015,2843447,1,01/01/2015,30/04/2015,9,C,52,50 <=  x < 55,10,1600,1,1,private car,CAR,024,2010,1998,3,81.937661918,2870.9972603
2013,2843510,1,01/01/2013,09/06/2013,7,C,44,40 <=  x < 45,14,7370,1,1,private car,CAR,701,2008,2500,5,80.877567728,5629.039071
2012,2843533,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,3,9545,1,1,private car,CAR,024,2007,1800,2,0.0024106595,3072.5417534
2014,2843618,1,01/01/2014,07/11/2014,8,C,45,45 <=  x < 50,10,2745,1,1,private car,CAR,056,2011,1686,2,140.40616352,3290.1751573
2012,2843890,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,11,5155,1,6,commercial car <3500 kg,PICKUP,079,2007,2800,3,320.50385614,4543.8027397
2015,2844066,1,01/01/2015,16/06/2015,9,C,57,55 <=  x < 60,18,2350,1,91,articulated vehicle,TRUCK,098,2007,11967,3,155.2084537,8913.9726027
2012,2844253,1,01/01/2012,31/12/2012,6,C,54,50 <=  x < 55,18,2350,1,70,tow-car,TRUCK,372,2007,0,999,158.87922966,8393.4693699
2014,2844351,1,01/01/2014,30/08/2014,8,C,45,45 <=  x < 50,11,7370,1,1,private car,CAR,084,2007,1900,5,188.61407407,5883.92
2012,2844393,1,01/01/2012,31/12/2012,6,C,42,40 <=  x < 45,3,2001,1,1,private car,CAR,047,2009,2148,5,119.99283489,3953.6314521
2015,2844523,1,01/01/2015,31/12/2015,9,S,56,55 <=  x < 60,15,8000,1,51,driving school car,CAR,003,2002,1896,5,69.9916,754.79452055
2012,2844783,1,01/01/2012,31/12/2012,6,C,53,50 <=  x < 55,2,4470,1,1,private car,CAR,039,2007,1994,5,0,3470.63668
2015,2844856,1,01/01/2015,31/12/2015,9,C,72,70 <=  x < 75,12,7960,1,1,private car,CAR,079,2013,1998,5,597.50020603,9054.2465753
2014,2845098,1,01/01/2014,31/12/2014,8,C,52,50 <=  x < 55,3,4475,1,1,private car,CAR,015,2012,1997,2,345.85032329,4618.0821918
2014,2845274,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,17,5110,1,1,private car,CAR,056,2007,1700,2,0.00212777,2171.7479452
2014,2845495,1,01/01/2014,31/12/2014,8,C,65,65 <=  x < 70,14,4910,1,1,private car,CAR,047,2000,1997,5,181.490989,9319.3972603
2013,2845535,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,15,3730,2,70,tow-car,TRUCK,392,2004,0,1,81.615196661,2195.1189071
2014,2845541,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,13,4760,1,1,private car,CAR,056,2005,1686,5,186.67174247,4553.5402603
2013,2846174,1,01/01/2013,31/12/2013,7,C,54,50 <=  x < 55,3,4470,1,6,commercial car <3500 kg,PICKUP,015,2007,2446,5,573.68962607,9896.5340262
2013,2846839,1,01/01/2013,31/12/2013,7,C,54,50 <=  x < 55,18,3050,1,5,commercial car <3100 kg,PICKUP,083,2003,2370,3,0,1926.2978689
2012,2846878,1,01/01/2012,31/12/2012,6,S,53,50 <=  x < 55,15,8000,1,51,driving school car,CAR,003,2002,1896,5,129.57254027,1444.7700208
2013,2847252,1,01/01/2013,31/12/2013,7,C,50,50 <=  x < 55,9,4460,1,1,private car,CAR,008,2002,2498,5,179.84470245,3930.2760765
2015,2847586,1,01/01/2015,31/12/2015,9,C,40,40 <=  x < 45,10,2775,2,1,private car,CAR,056,2007,1389,5,177.11977901,3480.2655288
2013,2847910,1,01/01/2013,10/03/2013,6,C,44,40 <=  x < 45,9,4702,1,1,private car,CAR,024,2007,1242,5,24.373206557,2645.972459
2012,2847965,1,01/01/2012,31/12/2012,6,C,48,45 <=  x < 50,2,5400,1,1,private car,CAR,023,2008,1910,5,436.69855604,5176.6150685
2012,2848103,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,2,2620,1,1,private car,CAR,057,2008,1878,2,160.98875407,2395.6493151
2015,2848354,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,8,2461,1,6,commercial car <3500 kg,PICKUP,079,2002,2997,7,70.87640411,978.06684932
2012,2848440,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,2,9060,1,1,private car,CAR,057,2007,1769,2,185.02576958,2982.7780822
2013,2848571,1,01/01/2013,31/12/2013,7,C,46,45 <=  x < 50,15,4820,1,1,private car,CAR,091,2010,1896,5,389.64801157,10237.868852
2012,2848582,1,01/01/2012,07/06/2012,6,C,41,40 <=  x < 45,6,4625,1,1,private car,CAR,064,2007,2499,2,141.73920648,4261.6481178
2013,2849004,1,01/01/2013,31/12/2013,7,C,52,50 <=  x < 55,14,4700,2,1,private car,CAR,024,2012,1988,5,469.02096196,2526.7002623
2015,2849216,1,01/01/2015,31/12/2015,9,C,66,65 <=  x < 70,14,4910,1,1,private car,CAR,047,2011,2148,5,806.29700049,23271.780822
2014,2849251,1,01/01/2014,01/08/2014,8,C,45,45 <=  x < 50,11,4630,1,1,private car,CAR,008,2009,1951,5,294.14858301,4958.9990071
2014,2849602,1,01/01/2014,31/12/2014,8,C,56,55 <=  x < 60,18,2350,1,70,tow-car,TRUCK,372,2007,0,999,114.40697671,1555.836046
2012,2849769,1,01/01/2012,31/12/2012,6,C,33,30 <=  x < 35,9,2005,1,51,driving school car,CAR,003,2005,1896,5,228.18100015,4464.749589
2013,2849771,1,01/01/2013,27/07/2013,6,C,44,40 <=  x < 45,8,7040,1,1,private car,CAR,056,2007,1686,2,76.557613661,3574.5681148
2013,2849857,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,20,4820,1,1,private car,CAR,047,2010,1998,5,219.541072,15403.022787
2012,2850026,1,01/01/2012,31/12/2012,6,C,33,30 <=  x < 35,8,1049,1,6,commercial car <3500 kg,PICKUP,079,2009,2988,6,283.02453108,6120.1966575
2012,2850175,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,12,3090,1,51,driving school car,CAR,056,2010,1700,5,233.26386087,1138.2575342
2015,2850284,1,01/01/2015,31/12/2015,9,C,36,35 <=  x < 40,10,2440,1,1,private car,CAR,056,2007,1389,5,327.16342466,9020.4926795
2012,2850557,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,16,6260,1,1,private car,CAR,038,2009,1910,5,641.34185619,13057.571014
2012,2850779,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,8,2461,1,5,commercial car <3100 kg,PICKUP,024,2007,2496,7,217.08307014,3914.4943562
2014,2850969,1,01/01/2014,31/12/2014,8,C,35,35 <=  x < 40,10,2440,1,1,private car,CAR,056,2007,1389,5,295.4385589,8843.620274
2014,2851304,1,01/01/2014,31/12/2014,8,C,55,55 <=  x < 60,3,4470,1,6,commercial car <3500 kg,PICKUP,015,2007,2446,5,441.8680252,8947.1041644
2015,2851375,1,01/01/2015,06/06/2015,9,S,49,45 <=  x < 50,14,2925,1,1,private car,CAR,064,2003,1870,2,17.707707397,795.75342466
2012,2851499,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,8,7350,1,1,private car,CAR,064,2007,1149,4,13.865630911,2302.5336986
2015,2851801,1,01/01/2015,07/07/2015,9,C,46,45 <=  x < 50,2,9060,1,1,private car,CAR,057,2007,1769,2,75.876952548,1749.8589041
2014,2851972,1,01/01/2014,31/12/2014,8,S,56,55 <=  x < 60,12,2565,1,1,private car,CAR,079,2013,1995,7,519.14765638,20631.013699
2014,2852258,1,01/01/2014,31/12/2014,8,C,52,50 <=  x < 55,20,7860,1,1,private car,CAR,047,2007,2155,5,251.49871644,9384.7561644
2014,2852369,1,01/01/2014,31/12/2014,8,C,68,65 <=  x < 70,17,2775,1,1,private car,CAR,079,2007,1587,5,432.4214,11611.193847
2012,2852373,1,01/01/2012,27/06/2012,5,C,43,40 <=  x < 45,1,2900,1,1,private car,CAR,024,2002,1598,5,64.993505753,3283.8659178
2015,2852432,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,13,1069,1,1,private car,CAR,049,2008,2477,5,296.47554411,6317.260274
2014,2852609,1,01/01/2014,31/12/2014,8,C,61,60 <=  x < 65,8,3020,1,1,private car,CAR,056,2010,1689,5,0,7091.4871233
2015,2852789,1,01/01/2015,31/12/2015,9,C,42,40 <=  x < 45,6,1990,1,1,private car,CAR,015,2013,1997,3,224.37512493,3882.1917808
2014,2852811,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,4,6225,1,5,commercial car <3100 kg,PICKUP,049,2005,2477,5,117.0706389,4864.9887123
2014,2852955,1,01/01/2014,15/04/2014,7,C,55,55 <=  x < 60,13,2510,1,1,private car,CAR,091,2002,1896,3,14.443619178,1514.9695616
2013,2853020,1,01/01/2013,31/12/2013,7,C,74,70 <=  x < 75,7,6301,1,1,private car,CAR,015,1998,1580,5,67.325939846,957.66689754
2012,2853153,1,01/01/2012,27/06/2012,6,C,43,40 <=  x < 45,8,2965,1,1,private car,CAR,008,2007,2497,5,423.63063671,21089.721094
2013,2853311,1,01/01/2013,15/06/2013,6,C,104,100 <=  x < 105,5,3002,1,5,commercial car <3100 kg,PICKUP,079,2003,2446,6,49.178488525,1393.9480874
2014,2853639,1,01/01/2014,31/12/2014,8,S,49,45 <=  x < 50,9,2430,1,1,private car,CAR,047,2004,2497,5,438.62900712,6502.360274
2014,2853908,1,01/01/2014,31/12/2014,8,S,36,35 <=  x < 40,15,3400,1,5,commercial car <3100 kg,PICKUP,064,2011,2490,3,168.87745479,6111.1973151
2013,2854147,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,7,7540,1,1,private car,CAR,056,2013,1300,5,252.02888087,15580.327869
2012,2854682,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,14,2686,1,1,private car,CAR,031,2007,1396,5,0,4626.2465753
2012,2854992,1,01/01/2012,31/12/2012,6,C,39,35 <=  x < 40,20,3560,1,1,private car,CAR,083,2007,1896,5,284.04525262,9185.5764384
2013,2855357,1,01/01/2013,27/04/2013,6,S,44,40 <=  x < 45,5,5400,1,1,private car,CAR,064,2009,1390,5,0,1644.7652459
2013,2855567,1,01/01/2013,31/12/2013,7,C,64,60 <=  x < 65,20,3560,1,1,private car,CAR,049,2006,2477,6,160.3225435,5263.202459
2015,2855576,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,6,2780,1,1,private car,CAR,056,2010,1686,5,480.2319896,5881.5068493
2013,2855589,1,01/01/2013,13/05/2013,6,C,49,45 <=  x < 50,2,5400,1,1,private car,CAR,023,2008,1910,5,163.59130055,4917.1190164
2013,2855784,1,01/01/2013,10/11/2013,7,C,47,45 <=  x < 50,13,8000,1,1,private car,CAR,064,2011,1461,2,128.13471449,6281.0819672
2015,2855843,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,4,6225,1,5,commercial car <3100 kg,PICKUP,049,2005,2477,5,124.57536986,4913.6385995
2013,2855862,1,01/01/2013,29/05/2013,6,C,49,45 <=  x < 50,10,2440,1,1,private car,CAR,084,2010,2401,5,410.3162,16780.827407
2012,2855895,1,01/01/2012,31/12/2012,6,C,33,30 <=  x < 35,5,3020,1,1,private car,CAR,056,2010,1686,5,556.40216356,11007.739797
2012,2855902,1,01/01/2012,31/12/2012,6,C,36,35 <=  x < 40,11,2300,1,5,commercial car <3100 kg,PICKUP,024,2004,2496,3,163.1831104,2773.5622773
2013,2856061,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,18,4796,1,1,private car,CAR,047,2011,2148,5,685.79299817,22128.908928
2014,2856355,1,01/01/2014,31/12/2014,8,C,54,50 <=  x < 55,8,3840,1,1,private car,CAR,003,2006,1896,5,309.38999918,6072.8876712
2014,2856457,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,15,4445,1,1,private car,CAR,064,2010,1870,2,47.491423562,3116.9208767
2012,2856595,1,01/01/2012,31/12/2012,6,C,53,50 <=  x < 55,9,9999,1,6,commercial car <3500 kg,PICKUP,047,2009,2140,3,345.44201935,8312.5873332
2012,2856708,1,01/01/2012,31/12/2012,6,S,47,45 <=  x < 50,7,6000,2,1,private car,CAR,024,2011,1753,5,527.76417676,1170.494011
2014,2856724,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,20,2431,1,1,private car,CAR,057,2008,1868,2,156.63359589,4051.1589041
2013,2856833,1,01/01/2013,31/12/2013,7,C,41,40 <=  x < 45,14,3020,2,1,private car,CAR,047,2007,2151,5,233.03014754,20300.801749
2013,2857003,1,01/01/2013,31/12/2013,7,C,51,50 <=  x < 55,20,7860,1,1,private car,CAR,047,2007,2155,5,281.26894119,10978.153279
2012,2857048,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,11,2870,1,1,private car,CAR,064,2005,1870,2,146.81503811,4881.2054795
2012,2857384,1,01/01/2012,04/05/2012,5,C,43,40 <=  x < 45,6,4702,1,1,private car,CAR,064,1998,1400,5,59.885904658,2537.0497753
2014,2857550,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,9,3020,1,1,private car,CAR,057,2011,1587,5,530.8692,16532.69
2012,2857571,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,15,4535,1,6,commercial car <3500 kg,PICKUP,079,2012,2494,3,182.35797295,4659.5835616
2013,2857851,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,11,2690,1,1,private car,CAR,047,2007,2497,5,469.45508197,11038.065574
2013,2857880,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,14,4439,2,1,private car,CAR,083,2002,2489,9,21.882828729,1095.7672131
2012,2858036,1,01/01/2012,31/12/2012,6,S,46,45 <=  x < 50,14,2690,1,5,commercial car <3100 kg,PICKUP,056,2008,2171,4,351.0390766,5054.2727671
2014,2858131,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,10,7540,1,1,private car,CAR,056,2009,1686,2,162.84963177,1019.8814893
2014,2858395,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,8,2870,1,1,private car,CAR,064,2013,1461,5,259.67744658,9154.8493151
2012,2858412,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,10,2965,1,1,private car,CAR,024,2007,1800,2,286.06239262,5275.2597742
2015,2858425,1,01/01/2015,31/12/2015,10,C,46,45 <=  x < 50,17,4625,1,51,driving school car,CAR,056,2006,1488,5,237.2453489,13971.205479
2012,2858640,1,01/01/2012,31/12/2012,6,C,41,40 <=  x < 45,13,2925,1,6,commercial car <3500 kg,PICKUP,024,2007,2496,6,169.85954001,4414.2207123
2015,2858723,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,11,2870,1,6,commercial car <3500 kg,PICKUP,064,2015,1995,5,432.27850868,9242.1917808
2012,2859063,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,9,3020,1,1,private car,CAR,057,2011,1587,5,567.86907991,12230.757
2012,2859067,1,01/01/2012,23/07/2012,6,S,57,55 <=  x < 60,5,7330,1,1,private car,CAR,047,2005,1998,2,227.05608,11708.739288
2012,2859106,1,01/01/2012,31/12/2012,6,S,34,30 <=  x < 35,15,3400,1,5,commercial car <3100 kg,PICKUP,064,2011,2490,3,243.60866654,11270.026918
2012,2859243,1,01/01/2012,31/12/2012,6,S,62,60 <=  x < 65,14,5340,1,1,private car,CAR,053,2009,1498,5,204.74281508,6230.4963288
2015,2859421,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,8,2870,1,1,private car,CAR,064,2015,1149,5,316.16570146,11840.547945
2012,2859613,1,01/01/2012,31/12/2012,6,S,31,30 <=  x < 35,14,4760,1,1,private car,CAR,056,2008,1488,5,194.00643386,5601.4652055
2012,2860294,1,01/01/2012,31/12/2012,6,C,92,90 <=  x < 95,5,4430,1,1,private car,CAR,083,2006,1896,5,541.74127944,7039.8044932
2015,2860370,1,01/01/2015,31/12/2015,9,C,46,45 <=  x < 50,10,7540,1,1,private car,CAR,056,2009,1686,2,110.88452411,1030.2884433
2014,2860532,1,01/01/2014,20/05/2014,7,C,45,45 <=  x < 50,14,4439,2,1,private car,CAR,083,2002,2489,9,25.458193923,564.07117808
2012,2860811,1,01/01/2012,05/07/2012,6,C,48,45 <=  x < 50,9,2230,1,1,private car,CAR,008,2011,1950,5,70.289960548,18682.371603
2014,2860834,1,01/01/2014,31/12/2014,8,S,67,65 <=  x < 70,14,4775,1,5,commercial car <3100 kg,PICKUP,079,2004,2446,3,67.387945205,1372.7947397
2014,2860891,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,15,1600,2,3,taxi,CAR,015,2011,1997,5,397.10060328,1778.0821918
2014,2861254,1,01/01/2014,22/09/2014,8,C,45,45 <=  x < 50,15,8150,2,1,private car,CAR,047,2007,2151,5,119.88709615,4169.6907518
2015,2861331,1,01/01/2015,31/12/2015,9,C,56,55 <=  x < 60,9,9999,1,6,commercial car <3500 kg,PICKUP,047,2009,2140,3,0,6560.9594975
2014,2861835,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,4,7540,1,91,articulated vehicle,TRUCK,151,2007,11705,3,1303.6488767,12500.830899
2014,2862030,1,01/01/2014,31/12/2014,8,C,35,35 <=  x < 40,10,4702,1,1,private car,CAR,079,2007,1332,5,154.56050877,4435.3112329
2014,2862504,1,01/01/2014,31/12/2014,8,C,35,35 <=  x < 40,12,3751,1,1,private car,CAR,064,2011,1870,5,568.28076219,18824.06233
2014,2862534,1,01/01/2014,16/07/2014,8,C,45,45 <=  x < 50,4,9545,1,1,private car,CAR,064,2007,2499,3,105.05070877,3217.8465753
2013,2862575,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,15,4796,1,5,commercial car <3100 kg,PICKUP,079,2005,2446,5,158.15667921,4499.3877049
2012,2862631,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,2,2686,1,5,commercial car <3100 kg,PICKUP,079,2009,2446,3,455.63234683,4934.4104614
2012,2863113,1,01/01/2012,31/12/2012,6,C,53,50 <=  x < 55,12,6420,1,5,commercial car <3100 kg,PICKUP,064,2007,1870,2,106.46547938,2993.1422499
2015,2863914,1,01/01/2015,26/07/2015,9,C,55,55 <=  x < 60,20,2925,1,1,private car,CAR,015,2007,1905,5,32.417220822,1843.1506849
2013,2863988,1,01/01/2013,31/12/2013,7,C,53,50 <=  x < 55,20,2925,1,1,private car,CAR,015,2007,1905,5,85.60719196,3738.9648087
2013,2864121,1,01/01/2013,31/12/2013,7,C,41,40 <=  x < 45,5,2450,1,1,private car,CAR,049,2007,1299,5,303.64327362,4384.5038251
2013,2864273,1,01/01/2013,31/12/2013,7,S,50,50 <=  x < 55,14,7300,1,1,private car,CAR,064,2008,1870,2,134.03597309,3774.8360656
2012,2864328,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,7,2686,1,5,commercial car <3100 kg,PICKUP,049,2007,2477,5,402.18185298,8436.6685775
2012,2864391,1,01/01/2012,31/12/2012,6,S,49,45 <=  x < 50,14,7300,1,1,private car,CAR,064,2008,1870,2,139.422107,3994.831726
2015,2864689,1,01/01/2015,31/12/2015,9,C,36,35 <=  x < 40,12,3751,1,1,private car,CAR,064,2015,1461,7,433.00109501,12716.889041
2015,2864910,1,01/01/2015,03/08/2015,9,C,36,35 <=  x < 40,10,4702,1,1,private car,CAR,079,2007,1332,5,90.097810959,4066.5863014
2014,2864946,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,16,4515,1,6,commercial car <3500 kg,PICKUP,049,2000,3298,3,85.32664,2053.05492
2013,2865116,1,01/01/2013,31/12/2013,7,C,60,60 <=  x < 65,13,9700,1,1,private car,CAR,057,2007,1527,2,58.844301639,0
2012,2865313,1,01/01/2012,09/05/2012,5,C,53,50 <=  x < 55,14,1990,1,1,private car,CAR,024,2007,1753,5,106.58333534,8121.4767123
2015,2865390,1,01/01/2015,31/12/2015,9,C,55,55 <=  x < 60,20,4480,1,1,private car,CAR,091,2012,1896,7,406.94722849,0
2013,2865761,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,17,9580,1,57,truck over 20 tn,TRUCK,084,2012,13130,2,926.0240502,41598.360656
2012,2865781,1,01/01/2012,31/12/2012,6,C,54,50 <=  x < 55,12,3870,1,1,private car,CAR,024,2007,2496,3,137.70213967,1871.4792329
2012,2866007,1,01/01/2012,31/12/2012,6,C,33,30 <=  x < 35,15,4702,1,1,private car,CAR,024,2007,1242,5,108.33307219,3580.3900274
2012,2866193,1,01/01/2012,31/12/2012,6,S,50,50 <=  x < 55,13,5110,1,1,private car,CAR,056,2007,973,5,178.24780032,4678.9046532
2012,2866828,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,18,7370,1,1,private car,CAR,003,2008,1595,5,243.05117486,9371.4911507
2013,2867544,1,01/01/2013,31/12/2013,7,C,48,45 <=  x < 50,15,9545,1,1,private car,CAR,047,2007,1397,5,192.51744062,8022.9808874
2012,2868047,1,01/01/2012,31/12/2012,6,S,44,40 <=  x < 45,17,4820,1,1,private car,CAR,047,2010,2148,5,647.60321175,0
2012,2868087,1,01/01/2012,31/12/2012,6,S,63,60 <=  x < 65,14,7540,1,1,private car,CAR,047,2007,2000,5,380.52310796,19323.297863
2013,2868139,1,01/01/2013,31/12/2013,7,C,54,50 <=  x < 55,12,6420,1,1,private car,CAR,064,2007,1870,2,0,2715.9057295
2015,2868248,1,01/01/2015,31/12/2015,9,S,66,65 <=  x < 70,14,7540,1,1,private car,CAR,047,2007,2000,5,303.50616438,13897.876712
2013,2868317,1,01/01/2013,12/08/2013,6,C,44,40 <=  x < 45,2,3780,1,123,taxi category A,CAR,053,2012,2184,5,305.00856,13524.590164
2013,2868707,1,01/01/2013,21/07/2013,6,C,38,35 <=  x < 40,5,4755,1,1,private car,CAR,083,2003,1896,2,100.83575082,3777.0173038
2012,2869574,1,01/01/2012,31/12/2012,6,C,56,55 <=  x < 60,12,7700,1,5,commercial car <3100 kg,PICKUP,079,2011,2494,3,309.56418806,11155.265753
2012,2869650,1,01/01/2012,20/02/2012,5,C,53,50 <=  x < 55,0,3100,4,1,private car,CAR,049,2011,2477,5,165.16382143,3000.6986301
2013,2869957,1,01/01/2013,31/12/2013,7,C,59,55 <=  x < 60,11,2140,1,1,private car,CAR,003,2007,1896,5,262.25632077,0
2015,2870030,1,01/01/2015,31/12/2015,9,C,63,60 <=  x < 65,14,4660,1,1,private car,CAR,015,2015,1898,5,91.614471233,3528.0821918
2014,2870413,1,01/01/2014,31/12/2014,8,C,55,55 <=  x < 60,12,1049,1,8,truck up to 10 tn,TRUCK,049,2008,3908,3,211.06675233,10727.461618
2012,2870466,1,01/01/2012,31/12/2012,6,C,58,55 <=  x < 60,11,2140,1,1,private car,CAR,003,2007,1896,5,281.09012648,9829.9726027
2013,2870532,1,01/01/2013,31/12/2013,7,C,34,30 <=  x < 35,9,4760,1,1,private car,CAR,083,2007,1716,5,177.72548789,5712.0619672
2014,2870655,1,01/01/2014,31/12/2014,8,C,45,45 <=  x < 50,9,4625,2,91,articulated vehicle,TRUCK,151,2007,NA,2,1371.9178505,24433.444544
2012,2870903,1,01/01/2012,31/12/2012,6,C,43,40 <=  x < 45,16,4515,1,6,commercial car <3500 kg,PICKUP,049,2000,3298,3,93.677511038,2074.00446
2013,2870914,1,01/01/2013,31/12/2013,7,C,46,45 <=  x < 50,13,3002,1,5,commercial car <3100 kg,PICKUP,015,2006,1905,3,132.99009598,3066.8042896
2015,2870992,1,01/01/2015,28/07/2015,9,S,52,50 <=  x < 55,14,7300,1,1,private car,CAR,064,2008,1870,2,67.242228493,2777.6958904
2015,2871434,1,01/01/2015,31/12/2015,9,S,59,55 <=  x < 60,14,7860,1,1,private car,CAR,024,2014,1560,5,342.77547123,0
2014,2871513,1,01/01/2014,31/12/2014,8,C,50,50 <=  x < 55,14,8401,1,51,driving school car,CAR,079,2014,998,5,213.91148037,4548.6636712
2012,2871725,1,01/01/2012,31/12/2012,6,C,56,55 <=  x < 60,9,4786,1,1,private car,CAR,003,2007,2496,5,1169.5433098,15569.46674
2014,2872127,1,01/01/2014,31/12/2014,8,S,42,40 <=  x < 45,12,7875,1,5,commercial car <3100 kg,PICKUP,039,2012,2495,3,353.5710674,11118.596712
2013,2872273,1,01/01/2013,31/12/2013,7,C,44,40 <=  x < 45,11,5300,1,1,private car,CAR,102,2012,1493,2,213.21615519,4760.3527869
2012,2872612,1,01/01/2012,31/12/2012,6,C,52,50 <=  x < 55,9,2925,1,1,private car,CAR,047,2007,2299,9,515.43389056,10647.175629
